,Fixed Acidity,Volatile Acidity,Citric Acid,Residual Sugar,Chlorides,Free SO2,Total SO2,pH,Alcohol,Quality Grade
346,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
347,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
348,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
349,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
350,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
351,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,B
352,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
353,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,B
354,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
355,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
356,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
357,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
358,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,B
359,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
360,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
361,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
362,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
363,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
364,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
365,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,B
366,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
367,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
368,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
369,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
370,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
371,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
372,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
373,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
374,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
375,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
376,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
377,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
378,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
379,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
380,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
381,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
382,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
383,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
384,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
385,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
386,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
387,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
388,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
389,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
390,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
391,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
392,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
393,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
394,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
395,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
396,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
397,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
398,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
399,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,B
400,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
401,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
402,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
403,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
404,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
405,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
406,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
407,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
408,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
409,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
410,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
411,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
412,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
413,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
414,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
415,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
416,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
417,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
418,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
419,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
420,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
421,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
422,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
423,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
424,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
425,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
426,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
427,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
428,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
429,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
430,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
431,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
432,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
433,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
434,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,A
435,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
436,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
437,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,A
438,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
439,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,B
440,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
441,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
442,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,A
443,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
444,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
445,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,C
446,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
447,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
448,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
449,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
450,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
451,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
452,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
453,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
454,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
455,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
456,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
457,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
458,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
459,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
460,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
461,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
462,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
463,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
464,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
465,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
466,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
467,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
468,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
469,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
470,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
471,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
472,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
473,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
474,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
475,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
476,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
477,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
478,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
479,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
480,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
481,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
482,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
483,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
484,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
485,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
486,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
487,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
488,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
489,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
490,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
491,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
492,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
493,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
494,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
495,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
496,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
497,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,B
498,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
499,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
500,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
501,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
502,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
503,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
504,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
505,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
506,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,B
507,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
508,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
509,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
510,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
511,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
512,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
513,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
514,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
515,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
516,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
517,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
518,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
519,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
520,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
521,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
522,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
523,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
524,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
525,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
526,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
527,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,B
528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,B
529,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
530,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
531,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
532,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,B
533,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,B
534,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,B
535,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
536,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
537,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,B
538,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
539,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
540,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
541,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
542,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
543,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,B
544,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
545,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
546,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
547,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,B
548,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
549,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
550,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
551,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
552,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,B
553,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
554,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,B
555,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
556,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
557,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
558,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
559,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,B
560,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
561,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
562,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
563,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
564,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
565,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
566,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
567,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
568,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
569,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
570,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
571,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
572,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
573,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,B
574,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,B
575,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
576,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
577,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,B
578,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
579,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
580,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
581,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
582,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
583,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
584,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
585,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
586,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
587,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
588,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
589,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
590,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
591,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
592,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
593,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
594,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
595,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
596,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
597,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
598,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,A
599,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
600,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
601,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
602,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
603,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
604,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
605,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
606,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
607,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
608,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
609,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
610,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,A
611,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
612,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
613,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
614,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,B
615,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
616,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
617,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
618,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
619,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
620,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
621,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
622,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
623,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
624,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,B
625,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A
626,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
627,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
628,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
629,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
630,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
631,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
632,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
633,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
634,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
635,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
636,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
637,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
638,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
639,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
640,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
641,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
642,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
643,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
644,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
645,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
646,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
647,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
648,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
649,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
650,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
651,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
652,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
653,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
654,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
655,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,B
656,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,B
657,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
658,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
659,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
660,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
661,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
662,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
663,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
664,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
665,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
666,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,B
667,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
668,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
669,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
670,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
671,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
672,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,A
673,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
674,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
675,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
676,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
677,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
678,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
679,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,B
680,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
681,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
682,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,B
683,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
684,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
685,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
686,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
687,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
688,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,B
689,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
690,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,B
691,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,B
692,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
693,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,B
